pressure;totalQueued;waitingTime;passedCars;noiseEmission;COEmission;CO2Emission;fuelConsumption;occupancy
3;5;0.4;8;274.89770812315834;1071.742642538709;37743.67689389477;16.224668217945315;0.14816810344827586
5;6;0.65;6;204.4055405739989;1339.610901507472;32779.66102220509;14.091040126142705;0.14816810344827586
12;9;0.99;2;262.4570549435701;1522.0283877229822;41953.69228680004;18.03453708715429;0.18857758620689657
13;10;1.41;1;263.4060588398885;1723.45790854474;37953.94959217135;16.315422298920044;0.18857758620689657
13;11;1.94;1;259.8961997497587;1712.3074103455724;33707.84928107464;14.490273390425447;0.18857758620689657
14;11;2.49;2;267.3419170930284;2153.6881334259742;53489.95896681062;22.993757196306458;0.21551724137931033
12;2;1.39;2;259.8149875592937;1282.250877519355;31942.26409868372;13.731066870353082;0.19197609403849233
6;3;0.59;6;264.1342883430857;795.512959357013;23344.607476455378;10.035090534032943;0.16163793103448276
1;5;0.33;8;267.8429241097408;1072.395492729198;35812.75640478359;15.394625728439605;0.12122844827586207
3;4;0.53;6;265.0207561690827;1205.0250987311997;30115.356243579536;12.945705344346258;0.12759067567809027
8;5;0.78;3;273.3435969151801;1165.0695531879321;33278.54300908661;14.30535500874053;0.14816810344827588
10;8;1.1;2;202.56992648975753;1391.2235728760184;32631.986738670486;14.027585219645156;0.16163793103448276
12;9;1.47;2;272.3880572501303;1845.481131721816;51920.17299505393;22.318768966955947;0.18857758620689655
14;10;1.94;1;271.85073140754685;2045.9739548439613;47540.020650955084;20.43613520424576;0.20204741379310345
13;10;2.44;2;263.6516383479984;1992.5339935610136;44035.80706798409;18.929866378044238;0.20204741379310345
11;4;1.24;3;266.4697145430761;1306.5165268572332;39745.59767437991;17.08531636887734;0.18857758620689657
6;5;0.51;6;257.72508316275747;984.3294867608273;28884.78567793378;12.416612523708737;0.16163793103448276
3;7;0.45;7;261.62078806263827;1091.1848906527837;31797.25255243787;13.668552997636619;0.13469827586206898
8;7;0.75;3;262.7888225293452;1396.075617343848;36267.56797029769;15.590361090776987;0.15689252292598502
8;6;1.05;2;263.89681533414483;1302.2958652247553;33270.71554464643;14.302101634302112;0.13469827586206898
8;8;1.39;3;191.28587918662524;1311.766621662863;28624.60428457371;12.305023204967052;0.14816810344827586
12;8;1.78;2;211.28718845718834;1830.2379302762097;45315.269313274344;19.479705080283793;0.18857758620689657
14;10;2.24;1;265.5932150919689;1437.3161939525157;31549.479011038908;13.562298540631996;0.20204741379310345
15;12;2.82;1;249.06985416258954;1974.616245172187;38348.17018265008;16.485085642722275;0.21551724137931036
12;8;1.8;4;247.1607753651977;1839.262213090929;45621.23484778881;19.61122488778595;0.21551724137931036
6;4;1.28;7;269.17667208843164;1489.822317805948;48743.20836113006;20.95297802090097;0.17510775862068967
5;2;0.67;5;260.8283734280602;1035.1821595168476;36234.17983828604;15.57580763190001;0.14647312975415375
3;4;0.53;6;243.6167317547889;804.8479953950614;26261.729089774715;11.288994262249364;0.12122844827586207
3;5;0.56;5;258.73854509069776;892.083913779732;23351.412930899234;10.038058397550707;0.10775862068965518
7;5;0.76;3;198.14891539951248;1217.3702547228468;27505.52470673479;11.82390116744651;0.13469827586206898
10;6;0.99;2;212.3516811923363;1410.8425756705506;42364.79406975227;18.211198592758233;0.16163793103448276
12;8;1.29;1;264.8061752519366;1302.4404922120068;32931.27552861187;14.156196790047458;0.17510775862068964
13;9;1.67;2;246.56439130383973;1725.1940860904313;41115.23306313969;17.6743241727935;0.20204741379310345
9;2;0.61;2;262.6306298013648;795.0884193627629;25725.312918152296;11.058412553734534;0.14816810344827586
1;3;0.23;7;241.87751591344488;426.9880466648473;10594.041235651875;4.554077400022039;0.10775862068965518
2;5;0.39;6;206.29363283343585;1079.3669482635496;30070.88570694827;12.926486044283752;0.10775862068965518
5;5;0.59;3;188.30719972569318;956.0603123592953;20004.10924446879;8.599279311025164;0.10775862068965518
7;6;0.83;1;189.6934444721262;812.6016137821479;18671.064265262896;8.026170306614569;0.10775862068965518
10;7;1.17;0;202.76653250712906;1403.454256539181;30298.64349319143;13.024624751011748;0.14613611090072115
12;9;1.52;1;271.83005000945246;1846.3299651079508;44670.51573949637;19.202576076566558;0.17510775862068967
13;9;1.92;1;199.67599189169476;1875.7644970958008;40939.56912904948;17.59887614050091;0.18857758620689657
16;11;2.39;0;264.6653272758798;1759.2356332268887;38854.54167339737;16.702601112150024;0.21551724137931036
11;5;1.24;2;270.1834711427518;1352.6579771549125;38004.53068402257;16.336901830139855;0.17640829485338805
6;4;0.78;6;198.14821341133856;1396.7047476255916;32096.057002133304;13.797276313484389;0.16249001877997582
7;4;0.6;5;206.43342178801345;1069.4697031807825;29849.02132038196;12.831168617380449;0.16163793103448276
9;5;0.71;3;273.839232595913;1336.3437488592274;43156.6970556477;18.551556346773427;0.16163793103448276
9;7;0.96;3;267.3324690696724;1220.0521551768288;28917.30799356529;12.430742811871312;0.16163793103448276
10;8;1.35;3;266.6628115102276;1599.4163814246383;43033.37474401806;18.498713543776084;0.17510775862068964
11;8;1.75;3;210.32519533597286;1905.8789716848169;47420.07966346326;20.38447038669281;0.18857758620689655
12;10;2.25;3;199.8649636924918;1607.1316845333422;29324.540128851844;12.606054282772062;0.20204741379310345
15;12;2.8;2;210.55054941131118;2298.360412223082;55423.41616839795;23.824948325205384;0.22898706896551724
14;4;1.59;2;282.4459761374819;1777.074658585546;50742.777942052744;21.812643434558694;0.21551724137931036
7;2;0.62;7;271.22620611846156;980.4624989737364;37829.28186299742;16.261364882995995;0.18857758620689657
4;4;0.21;7;266.6545583703261;886.5753997343365;29874.07458954111;12.841811543152836;0.15481706155762948
4;6;0.44;7;269.2312123560607;1242.2955185117453;32934.97533942955;14.15770671483855;0.15509470450149973
6;7;0.73;5;201.99144138330962;1273.6376909545656;26846.51695977363;11.540656525971821;0.14816810344827586
11;8;1.06;2;200.82619930578403;1503.2125220157193;34515.620345186886;14.837345969048288;0.17510775862068967
14;10;1.5;1;204.49138423551167;1982.9913214537123;44565.58704508646;19.157581790202165;0.20204741379310345
15;11;2.02;1;274.09505480424787;2030.9823453871418;51242.68365290398;22.027682647153654;0.21551724137931033
18;13;2.61;1;268.2357307408758;1935.5075421625083;40834.705973909586;17.553880301231832;0.25592672413793105
17;6;1.64;2;287.64215665475666;2183.939964110772;65685.76950996215;28.2360662289451;0.25592672413793105
10;3;0.81;7;272.553981491289;1127.18997752333;41285.26565778108;17.7469998523291;0.22898706896551727
9;8;0.6;6;268.37547005066864;1320.6539656740351;39949.821057445864;17.173106987582713;0.20204741379310345
9;9;0.85;6;256.93362632520467;1689.9363158267704;37287.56248185732;16.028966590272734;0.20204741379310345
12;9;1.28;3;204.87779314638422;1805.7982155027858;44584.96694365841;19.165786808336865;0.20204741379310345
12;11;1.77;4;198.12514322119807;1917.1765361880423;37057.73240774929;15.930380666558648;0.21551724137931036
14;13;2.34;3;266.35745658873986;2067.2428480398007;43762.09212396912;18.81224325141782;0.22898706896551724
17;15;3.01;2;269.5896069979898;2548.947406878578;54712.676448851445;23.519655922251587;0.25592672413793105
19;14;3.71;2;269.86781736045305;2842.3835974857275;58360.97344779677;25.088009766397025;0.28286637931034486
17;7;2.56;3;272.1587169012475;1918.3929985267496;41928.02643974297;18.023822274788344;0.27143186542284037
12;6;1.49;6;274.6832312852495;1456.299671398773;46119.313498848416;19.825108603852264;0.24245689655172414
7;6;0.86;8;273.8153852665086;1554.2285830300038;47946.49672697274;20.61060343537367;0.21027397632126954
7;8;0.9;7;265.48164988856195;1665.1899033401369;42844.08945211202;18.41737389745512;0.18857758620689657
6;8;1.23;6;264.5604044602734;1517.200655205172;37590.2426576323;16.15894830568786;0.16163793103448276
8;9;1.63;4;256.68608481864925;1739.19925792087;32475.31691060697;13.960492073001198;0.16163793103448276
12;9;2.03;3;208.31803718260986;2045.257428907843;47204.843094807016;20.292119910104923;0.2084695540926234
14;10;2.45;2;209.05561110273396;1923.959488460573;48134.64157606423;20.691680459326975;0.21551724137931033
14;11;2.96;3;211.00467623103967;1846.2500373465346;47251.04931711026;20.31179083995498;0.22898706896551724
12;5;1.7;2;200.27539919853632;1331.8911013181742;29143.57285663596;12.52809922677092;0.18857758620689657
5;2;0.67;6;215.99755923625622;1358.1850403994686;50266.60445342086;21.6076835565874;0.14816810344827588
4;2;0.31;6;215.10593963202803;1113.5420997448236;43004.05631142429;18.485745703794073;0.13469827586206898
5;5;0.38;6;271.87864473282866;1092.264080218467;33673.758340089356;14.475206304981475;0.14816810344827586
7;4;0.58;3;271.3420650907061;1116.2336106690004;35262.34821879118;15.158053844681614;0.13469827586206898
6;5;0.81;3;260.7079179157479;951.1531831106249;28593.645630049472;12.291404117784573;0.12122844827586207
5;8;1.16;3;177.82039173874773;1153.4444444444446;18373.055555555555;7.898322851153039;0.10775862068965518
11;8;1.51;2;274.7118583336476;1995.051807581548;47332.59903776955;20.346955409723122;0.17510775862068964
16;8;1.86;0;269.62945399456817;1860.5773287940362;47559.91313893392;20.444614237851027;0.21551724137931036
11;2;0.84;2;268.27485413529814;838.0171656403741;27181.386100610565;11.684309810413591;0.17510775862068967
6;4;0.42;7;270.3233035720317;950.4316708677452;35428.64940418538;15.229411429310714;0.17510775862068967
9;5;0.45;4;260.65714651151995;1023.7777997787471;26729.28874430376;11.490112057713244;0.17510775862068967
5;7;0.76;5;191.20296270909327;898.3416527213731;17367.96911405138;7.4661387444854626;0.13469827586206898
7;8;1.13;4;202.7998902376881;1581.7979636119942;33280.828558227346;14.306613962820137;0.14816810344827586
12;8;1.53;2;206.98452093521865;1816.198325143495;44479.55483189856;19.120536167415494;0.18857758620689655
15;10;1.96;1;197.44930984079502;1753.2014757628908;31794.895001897785;13.668025435212904;0.21551724137931033
18;14;2.55;1;262.72630373957634;2104.6495187095825;40772.1400025289;17.52711260437477;0.25592672413793105
22;15;3.26;0;277.06171901208864;2770.3094339403815;62916.48975588361;27.046123090232783;0.2963362068965517
18;8;2.19;2;270.84809721833943;1900.7408409309105;52614.46581359771;22.61727380432874;0.26939655172413796
13;4;1.31;7;277.21121429339473;1929.8550880801508;55038.955568303136;23.65953465734288;0.26939655172413796
11;7;0.8;7;278.09226182944343;1615.414839095934;50587.85497751256;21.746042786960427;0.2430806078676461
8;8;0.94;7;272.73069055366284;1587.61202993615;44638.66639466651;19.188781537541928;0.20204741379310345
6;10;1.3;7;137.68153955647736;1709.1586823671153;34972.31934225589;15.0337920912524;0.17510775862068967
13;11;1.81;2;204.9037440976733;1861.4344728305305;42214.63647912246;18.146944532261116;0.20204741379310343
18;13;2.42;0;202.09685965552376;2239.5689009751277;41811.66446619953;17.97399332893356;0.24245689655172414
19;14;3.1;1;210.9839528872202;2680.124334770375;58154.392303729735;24.99909242370039;0.2693965517241379
22;18;3.84;1;259.3931235198039;2899.236048638416;51085.90525935861;21.960918456724038;0.3098060344827587
20;11;2.79;2;273.8297441700296;2505.628209543477;61735.04426054437;26.538129030866152;0.29633620689655177
12;3;1.78;7;270.05115055131813;1954.27970532825;54589.69376630197;23.46638075691788;0.25592672413793105
7;4;0.99;8;259.27155319640235;1088.8578955699672;37183.23610245026;15.983768338397955;0.20204741379310345
6;5;0.72;6;263.1970442468162;1183.1436657082627;29069.376856703137;12.496092024883266;0.17381958877733356
4;5;0.86;6;267.1428379811597;1248.538689509114;35668.92264823707;15.332870594134723;0.13469827586206898
3;6;1.11;6;245.54261552565208;1228.077210373042;25404.420517983875;10.92077033521487;0.12122844827586207
9;7;1.41;2;263.8398880705667;1645.680491466885;41531.03085239781;17.852961724863583;0.14816810344827586
9;6;1.71;1;270.24821370126824;1445.850836692404;39802.364287680204;17.1097806602018;0.13974018841352356
8;7;2.01;4;268.40202819084465;1676.9914388764566;39273.30498492361;16.882513976135918;0.16163793103448276
8;0;0.49;3;277.54955487604695;992.0886444823943;38249.44759201899;16.44191846162898;0.14816810344827588
3;2;0.04;5;243.37559320537042;423.11860951379373;17238.64556494207;7.410193222961679;0.10775862068965518
1;3;0.16;7;204.20007663226136;604.8254226633885;20208.47665936374;8.686871274420376;0.08127276993447721
6;3;0.31;3;207.83494805941746;1062.1855226006578;31940.849051691723;13.730319364177667;0.12122844827586209
8;5;0.52;0;196.65916307283965;634.2523720885073;18728.600429460697;8.05083368324259;0.120085662248398
8;8;0.8;2;193.6626543457184;1252.5186467380154;24912.983733592308;10.709538296139026;0.13469827586206898
12;7;1.15;1;269.43175301283463;1676.9639718592364;40092.78955428186;17.23481751088358;0.17510775862068967
10;7;1.5;2;201.64117232378112;1399.574318465222;31896.36846830066;13.711390681238049;0.16163793103448276
10;10;1.94;3;203.0327748191416;1614.0809723119085;33358.37103616043;14.339958002529245;0.17510775862068964
10;2;0.87;2;274.04814878737966;1395.484259710904;38184.167267408426;16.414187634106494;0.16163793103448276
4;2;0.21;7;284.58881934405383;1110.5575703040272;44777.33337030887;19.24796779588868;0.14870040490147887
5;3;0.22;5;282.56567386321984;868.1735419032668;37923.2446188659;16.30160171351238;0.13469827586206898
6;5;0.43;4;201.46258054606415;807.9957998900875;23138.146880708155;9.946412677636884;0.13469827586206898
8;8;0.74;3;134.7654256971315;1238.2794778397706;29075.919686640736;12.498929731049387;0.14816810344827586
12;9;1.13;0;134.37871148412384;1271.4192873762265;27735.887829301322;11.922942356216435;0.16163793103448276
12;11;1.62;0;126.56448483687612;1318.2222222222224;20997.777777777777;9.026654687032044;0.16163793103448276
13;13;2.2;0;183.25463536842278;1812.5555555555559;28871.944444444445;12.411650194669061;0.17510775862068967
16;13;2.8;0;267.58040487209837;2567.7493013978983;51343.44991058228;22.07137768339566;0.21551724137931033
11;2;1.67;2;272.1355810421071;1473.0998763516614;37310.16267781757;16.038536612954225;0.1760179649161368
6;1;0.75;6;269.87163536412106;886.428968412873;27545.142655800755;11.840740243877828;0.16455734849621478
3;3;0.29;7;267.3497825962885;805.2437705779728;30891.87628408661;13.279270520147008;0.13469827586206898
3;3;0.28;5;243.5814526230447;581.1374100171886;15337.513876480021;6.593130303552271;0.10775862068965518
7;5;0.52;3;262.6626216102861;1355.7624808665855;34025.93758384855;14.626745498219668;0.13469827586206898
14;7;0.81;0;265.7984473758353;1637.5304015628901;45536.1153441064;19.57456132338517;0.18857758620689655
11;8;1.14;3;270.3918703871649;1524.1691190608158;37553.067407267576;16.142970364493717;0.18857758620689655
11;9;1.53;4;272.3734766761556;1817.3528002148303;41687.639541778335;17.920401462042882;0.20667876798204976
12;10;1.95;4;252.21750780983905;1758.9266171610866;35642.129663124404;15.321779381700157;0.21551724137931036
11;6;0.96;3;262.05971563856275;1243.0610805669278;34403.2665918574;14.78888868374784;0.18857758620689655
8;3;0.59;6;266.4483953677566;1308.2961492116094;32777.09802088562;14.089923338290633;0.18857758620689655
7;3;0.41;6;278.4626376725812;1263.9797392183727;45722.267131401386;19.654313209769988;0.17510775862068967
6;4;0.46;6;212.6392126793484;1446.2196341799113;47715.84694373349;20.51130585017746;0.1627142667230147
7;5;0.66;4;200.0524624026159;1243.3107900219973;34213.404767055246;14.707281849368664;0.15070465116196644
7;8;1.0;3;193.20303043736797;958.8028235330005;20454.75682377146;8.792986849671664;0.13469827586206898
9;10;1.44;2;128.92516536562323;1436.8741200115815;24929.89594315869;10.716938007085272;0.15890899989959217
12;10;1.89;1;199.44667710514526;1898.064780928264;38996.52309372777;16.76368635920465;0.17510775862068967
16;11;2.39;0;267.9112019374753;2018.0113374539192;43449.62220572474;18.677908008696985;0.21551724137931033
13;4;1.23;2;276.28273949928797;1661.5697968966088;49456.42277927909;21.259727293788664;0.20204741379310348
8;3;0.43;6;271.72427066287395;916.2191676946895;32261.580725361157;13.868065107083869;0.191593430748617
6;3;0.3;7;278.794048320176;971.6137008422268;36396.70684740277;15.645586065248805;0.1865678210802073
8;5;0.45;5;283.18121832820117;1087.1802540436383;42923.383921808454;18.451060627111175;0.17798857071379703
8;7;0.76;4;254.86696372777266;1092.6837397009215;24595.005598366508;10.572740660196313;0.16316294448641647
7;9;1.19;4;196.09011375836343;1393.2958035632723;28299.025540773506;12.165106951775348;0.14816810344827588
10;10;1.64;3;256.14388054345255;1867.0754823363507;35254.92837388225;15.15538686071481;0.17510775862068967
13;10;2.1;1;261.7934619387819;1716.596573393996;32960.905605630054;14.1692085432765;0.18857758620689657
13;11;2.6;2;190.51377662009168;2066.5055642666202;36729.32499278942;15.78927723894828;0.20204741379310348
9;3;1.41;4;211.32659376779677;1402.1525353272464;39659.96420503803;17.04854583639651;0.17510775862068967
5;1;0.47;7;209.7655105514288;1190.4000246622054;39981.80335251654;17.18674500638563;0.16263714814641483
2;3;0.22;7;204.03587745095226;545.8420708786866;21127.389715174548;9.081891544585668;0.12122844827586207
5;5;0.37;5;203.90363959133785;1141.0694052405022;32763.528472294744;14.083970487174629;0.13469827586206898
6;6;0.62;4;269.64013838913615;1177.4479027713276;35852.15312518282;15.411659135707886;0.13469827586206898
5;5;0.87;4;196.42302373656395;1095.4061027143985;26733.015283239263;11.491799052222623;0.12122844827586207
5;6;1.13;3;181.78789897824112;854.3023992129563;15856.257538390648;6.816328092763381;0.10775862068965518
6;6;1.43;2;189.99270683865495;1263.90760294552;24391.340222287097;10.48531971955609;0.10775862068965517
9;6;1.73;1;198.3518952481122;1365.1813861509795;30223.057667690737;12.992120678906275;0.13469827586206895
7;3;0.97;2;195.81533226758455;826.4414228464123;25312.062847866142;10.88079623324424;0.12122844827586207
3;2;0.38;5;264.0388431628251;985.8340757497112;33438.11937118562;14.37381696454771;0.10775862068965518
4;1;0.12;4;269.21911391478096;928.5439470944581;38230.93788797704;16.4339410449838;0.10775862068965518
1;1;0.17;5;207.4989085392074;677.3361980809584;26598.958153957345;11.433840433855964;0.09412743637134027
2;2;0.26;4;203.13900192546853;416.3172689253016;19679.990652108627;8.459636961783726;0.08081896551724138
6;5;0.43;3;252.0171765224022;1076.9442470613958;23325.501767996506;10.027048918048704;0.12122844827586207
9;6;0.66;1;266.4407496017395;996.1415758413332;30768.53673318394;13.226331790492768;0.13469827586206898
11;6;0.94;0;204.96191606188697;1267.6326977861634;30983.28147131737;13.318855868270354;0.15363094451854817
10;8;1.28;2;199.39909000515897;1454.794705291264;36254.18649158083;15.584634316990183;0.16163793103448276
8;2;0.35;3;265.42857067325605;1291.4834508703022;36228.587738390095;15.573503258131623;0.14816810344827586
3;2;0.05;6;269.3068599684243;1051.8956663234824;36488.079275668344;15.684896256410621;0.1313180861574806
3;2;0.13;6;258.0433140485738;723.4683948861016;30251.654340221317;13.003989004750132;0.12122844827586207
6;4;0.26;2;251.732765251502;747.9477441963395;21188.361817275443;9.108179871442886;0.11606409956254057
3;5;0.47;4;188.67117094918518;634.4331322289349;15680.889620546131;6.740747410379186;0.09428879310344829
6;5;0.72;2;257.3748215352003;1042.1777349360127;22263.782889127644;9.570665489911816;0.11633475945259236
8;5;0.97;2;273.0746954026784;1350.2709191799258;38578.50697890035;16.583624107904814;0.13469827586206898
9;6;1.22;1;249.98866958703775;1160.373401703946;23563.41815300282;10.129406352063043;0.13469827586206898
10;7;1.52;1;260.2002994407417;1222.5830889760396;27652.237455674112;11.886967084994605;0.14816810344827586
8;2;0.57;2;252.34445127876901;930.3489711150951;27673.480134892863;11.895921881755037;0.13469827586206898
4;4;0.11;6;266.7259877639481;895.0473943624778;27755.92827001326;11.931293549543781;0.13469827586206898
5;3;0.26;6;280.2663542022806;1125.5439405378127;44466.501335376146;19.114369622129782;0.14816810344827586
7;5;0.46;3;210.15899597222113;932.5067311889812;32649.082273336455;14.034584840624253;0.13469827586206898
8;9;0.81;3;185.3534874838215;1137.451656906118;19385.76409547354;8.33361820754377;0.14816810344827588
12;9;1.24;1;203.49469035847213;1550.3040519553178;33482.939318997254;14.393476565062361;0.17510775862068967
16;11;1.71;0;208.3663028079821;1914.393371056597;47508.271935935554;20.422440526594134;0.21551724137931036
17;12;2.24;1;259.0915749333707;2238.345971198388;44599.391016320784;19.17226854026262;0.24245689655172414
20;14;2.93;0;273.80410086276595;2248.325696725337;50868.5391700302;21.867060335160893;0.26939655172413796
17;7;1.97;2;271.30882371775937;2103.9756873908586;52536.37619245869;22.583843062458627;0.25592672413793105
11;3;1.14;7;272.32291729343035;1310.2324560086358;36533.91062474963;15.704804865637216;0.2451679526378526
9;4;0.71;6;276.7852538298377;1346.157884403045;47247.52110759817;20.310016298801482;0.2099883842288636
6;5;0.59;6;269.7749442919474;1170.0806611613987;34270.99082924938;14.731948745232902;0.17422578157676966
5;7;0.85;6;194.44120843882223;1094.3138238046618;22688.721629758584;9.75334314519078;0.16036233608980738
7;8;1.21;5;204.72780694757415;1699.697769257135;40517.333575237106;17.417254922672978;0.17186193933226934
12;8;1.61;1;204.7387569776697;1770.3243107699318;43556.4022731162;18.723654520558974;0.17510775862068967
12;9;2.06;2;207.86550486005058;1949.6781437557565;45804.01819006633;19.68984075962569;0.18857758620689657
12;11;2.58;2;190.6301990220957;1780.547341048576;29635.901002584877;12.740015582316332;0.18857758620689657
13;5;1.38;2;215.66481233749607;1862.713631175206;53361.403235782156;22.938321084243384;0.20204741379310345
7;1;0.47;6;213.0532220888128;1132.7387537572586;43207.85269697858;18.57340588668977;0.1755596338467647
6;3;0.17;5;202.92140319662906;740.6067108398018;22657.89413608538;9.739838936944125;0.14816810344827588
3;3;0.21;6;205.94858914344042;792.5049400235953;27916.11532133173;12.000108184150307;0.12326646811891946
6;6;0.42;4;192.04456109474063;902.9249450379716;20876.70492721537;8.974333317077615;0.14288944670415094
9;7;0.71;2;201.7533960741751;965.2708707534391;26753.79759681019;11.500625199580835;0.14816810344827586
12;9;1.11;1;197.15887929152245;1860.3735258818238;39190.186682756976;16.84691705357745;0.17510775862068967
13;10;1.53;1;272.3127055154432;1849.1374570135881;44690.67082374832;19.211236881715646;0.18857758620689657
17;10;2.03;0;270.1105603164527;1999.720013770889;44296.85286561139;19.04207494518554;0.22898706896551727
14;5;1.43;2;272.6653193130383;1475.5035361874643;43689.655644449;18.780754259338295;0.21551724137931036
8;4;1.02;7;270.51149387163167;1180.1279083365475;35710.4716393693;15.350755166677377;0.20204741379310345
8;7;0.61;6;265.2591691534623;1233.8392506265277;36940.8172971464;15.87962806267544;0.1989982383508103
8;8;0.79;5;254.39459271456485;1246.801259836616;24088.521803793;10.355151144368275;0.17510775862068967
11;10;1.26;3;262.7659389656316;1725.3507347835916;40676.76035828383;17.4857929812087;0.18857758620689655
14;12;1.78;1;186.4552291678867;1960.4015738405662;31859.154709718518;13.695786597100717;0.20204741379310345
13;12;2.35;2;200.11818141540402;1992.3585134173031;38871.85718670777;16.710194273312943;0.20204741379310345
17;13;2.98;0;261.5150032392241;2257.0914492493334;39883.735512341664;17.14530020159468;0.22898706896551727
18;15;3.68;1;262.9904214809869;2609.645339233456;49704.41289103249;21.366928937722765;0.25592672413793105
16;7;2.53;2;268.1301007519271;2165.5731108684445;53921.23127021916;23.179190148283745;0.24245689655172414
10;2;1.34;6;277.0108883375709;1337.5215131165385;45825.829999552356;19.69890738900387;0.21551724137931033
7;3;0.41;6;267.1261207785391;1059.9574065999484;33485.863565181135;14.394479018935325;0.18573331245721178
3;5;0.4;8;256.7268657787169;762.7410437654888;15791.895334966524;6.788568128640023;0.14933806478344436
4;7;0.67;6;200.20089030552685;1231.9698597717806;27378.016781625956;11.769100537253097;0.14470052345500073
8;8;1.01;3;199.09196551167605;1227.9502256837131;25988.11344983377;11.171662177182107;0.14816810344827588
11;8;1.41;1;200.71819687899247;1579.7170594724528;32993.49812121426;14.183107375651662;0.16163793103448276
15;11;1.88;1;201.93585424487236;2078.6003279975653;40173.865176567524;17.269881619485012;0.21551724137931036
16;12;2.43;1;262.936181437184;1838.7352583246482;37701.70726909053;16.20709890197182;0.22898706896551724
13;4;1.4;2;265.75525677608437;1565.9772007677107;43502.54852298092;18.700361857198804;0.20204741379310345
7;2;0.64;8;274.3761942555528;1170.767250526664;37238.691212689984;16.00769186070574;0.20204741379310345
8;4;0.31;5;258.55337525935147;893.6872068276239;28838.71975955461;12.39672121504606;0.17510775862068967
6;5;0.39;5;258.0991505971291;892.8266698353045;22283.37118433406;9.579026154831341;0.14816810344827586
5;7;0.69;6;259.53539433043875;1338.4760619513752;31702.933604943075;13.628219219155664;0.14816810344827586
8;8;1.02;3;195.77767931779607;1376.19757371156;29309.030056527365;12.599240053130853;0.15261969808167114
13;9;1.4;1;278.44465155538944;1876.8269352203254;46820.80108972441;20.126861929221846;0.18857758620689657
16;11;1.87;1;274.59706314530797;1962.4227564907005;51192.151548512105;22.005994874936476;0.22898706896551724
15;11;2.38;2;265.67548858571945;2077.124749450459;43191.779928439246;18.56710128939374;0.22898706896551724
13;5;1.34;2;275.7435700497044;1586.0996956633328;41260.7377609798;17.73675251683202;0.20242194251267515
6;2;0.62;7;281.0284656865889;1459.182183064365;51845.80826531377;22.286586775363745;0.17791644890585948
4;4;0.44;6;261.98542773214143;739.6886724690418;25339.76739270959;10.89267039064114;0.14505729906264006
4;6;0.57;6;252.44957374208195;912.8165539515278;19342.945155698704;8.315066099595615;0.13469827586206898
10;8;0.96;1;258.1041162749477;992.6257050736781;20091.22052797139;8.63679582846791;0.14816810344827588
9;8;1.36;2;200.6067977310227;1687.6813977723205;36445.81375765622;15.66715049280516;0.14816810344827586
13;8;1.76;2;275.93627926201776;2033.1050529436286;52450.349490725195;22.546840959745424;0.20204741379310348
15;10;2.21;1;264.40592923585234;1843.874132706319;39163.94325244019;16.83562836601613;0.21551724137931033
13;11;2.73;3;198.89816909749962;1768.7786843809913;36017.555504779;15.483099761420934;0.21551724137931036
12;4;1.55;2;273.11901332834685;1347.4774870799502;39239.91356487696;16.867970972143503;0.19032441345487
5;3;0.64;6;262.7673086691545;745.3280013119017;25450.803941722992;10.940456954093266;0.14816810344827588
2;6;0.36;7;185.21506380878395;596.4884639519751;12420.777736418586;5.339405940593959;0.12122844827586207
5;6;0.59;4;137.64170581403204;1065.099120775941;25332.10568159537;10.889563599620136;0.12122844827586207
11;9;0.92;1;261.05847199574487;1261.4312717946123;28916.749665740477;12.430519858629605;0.16163793103448276
15;10;1.36;0;268.5220620215164;1753.2813450451506;41518.69802102991;17.84776094235839;0.20204741379310348
12;10;1.81;2;266.32806347554873;1984.4305792184123;46008.80127103169;19.777934112493202;0.19993173087721805
11;11;2.29;3;196.68042024702396;1764.0393749728419;32785.38309405326;14.093782322799722;0.18857758620689655
13;11;2.83;2;207.91732520260103;2213.970629356521;47394.31187580984;20.373627056561133;0.20204741379310343
10;2;1.71;3;271.43762832447555;1236.429438647294;33833.07642414312;14.543794240729767;0.17510775862068967
1;1;0.3;8;275.0854524742297;721.5782367298496;34756.08260012792;14.94022511008691;0.13407170727398093
0;3;0.11;7;194.37370816868258;593.115920268976;17911.176385362684;7.699394724143465;0.10506631112069188
3;4;0.29;4;259.35874889688773;629.1051788002384;21354.13133384052;9.179388217166819;0.09428879310344827
7;5;0.49;2;204.9044980239961;1284.9447946766013;34249.28204658814;14.72266495547387;0.12122844827586207
9;5;0.73;1;205.07638344875113;1186.257941792027;33539.11361449625;14.417366087370876;0.13469827586206898
11;7;1.02;1;253.25890562225715;1207.5024050829752;27696.44251745661;11.905963281200375;0.16163793103448276
11;9;1.44;1;253.77647595799803;1559.2259904203577;29131.136677211114;12.52290345116412;0.16163793103448276
14;11;1.92;1;264.1403520893713;2009.765162578918;41127.91190335846;17.679941712960954;0.20204741379310345
13;3;0.85;2;283.2306172219827;1591.3938506500144;49632.012406483045;21.33511719871469;0.20204741379310345
7;4;0.32;7;274.6172042727145;1210.0039298396475;47209.05160276705;20.293314139154425;0.18871505729150886
6;5;0.33;7;285.89703788000907;1052.4402908442892;46462.20858029626;19.972119199857502;0.17510775862068967
