queue_average_reward;passed_cars_reward;pressure_reward;waiting_time_reward;noiseEmission_reward;COEmission_reward;CO2Emission_reward;fuel_reward;occupancy_reward;reward
-2;0;-8;0.49;1.41948297;-93.61868445;-2361.914383;-1.015286344;0.026778238;-11.01528634
-2;0;-6;-0.04;62.72175025;-8.371158252;4817.08419;2.070626948;0.021224427;-7.929373052
-1;-2;-10;-0.41;6.865416096;-296.5001722;824.4061114;0.354133345;-0.009350368;-10.64586665
-3;-3;-13;-0.5;9.797547061;12.80970709;2662.730869;1.144551204;0;-22.8554488
-1;0;-15;-0.57;-15.25781753;-576.0178935;-13369.53694;-5.747155071;-0.026939655;-10.74715507
0;-1;-18;-0.65;5.42732734;164.396921;7582.370126;3.259326176;-0.026939655;0.259326176
7;2;-12;0.88;2.225797683;530.5266471;5844.40845;2.512541145;0.05387931;43.51254114
4;5;-6;0.73;-14.16666777;68.19527551;-15994.00768;-6.874886661;0.013469828;28.12511334
0;-1;-5;0.49;-58.04080141;676.7345418;16949.1444;7.285906317;0.026939655;4.285906317
-2;0;-3;0.24;14.87186951;-39.07072194;9511.725374;4.088558056;0.026939655;-5.911441944
-2;-2;-4;-0.05;68.13288054;53.1224801;3543.214946;1.523031784;0.013469828;-14.47696822
1;-2;-7;-0.25;-14.54793091;-260.9746776;-5986.627561;-2.573446916;-0.013469828;-3.573446916
-2;-2;-12;-0.3;-4.905523181;-468.786016;-14168.34401;-6.090473055;-0.040409483;-22.09047306
0;1;-13;-0.33;5.977471104;113.7336344;8282.781767;3.560367792;-0.026939655;6.560367792
-4;0;-14;-0.48;0.137704094;-137.3222128;-3341.88125;-1.436582234;-0.013469828;-21.43658223
6;2;-10;0.78;-64.24722758;-98.58220025;-10724.30798;-4.609828118;0.026939655;31.39017188
4;4;-5;0.55;6.843736034;562.3575388;10095.65842;4.339909191;0.013469828;36.33990919
-1;-1;-4;0.25;10.77757999;248.6886424;3524.522559;1.515134306;0.026939655;-6.484865694
-1;0;-2;0.13;38.28690263;-103.7583807;-667.4276589;-0.286929617;0.026939655;-5.286929617
-1;-1;-3;-0.15;79.26540258;58.64337501;11619.55972;4.994626559;0;-3.005373441
-2;-4;-9;-0.18;-69.90106925;-73.58890526;-5199.300867;-2.234894995;-0.026939655;-24.234895
-2;-1;-12;-0.33;-56.45627657;-330.7656528;-4033.497943;-1.734000718;-0.026939655;-14.73400072
-1;1;-11;-0.4;9.624339914;-137.1732256;3222.2779;1.38495024;0;-0.61504976
-1;0;-13;-0.46;1.314493796;-119.5941654;-6095.668238;-2.620261528;-0.026939655;-7.620261528
8;1;-11;0.89;-26.47996168;218.4200469;-6733.424254;-2.894204471;0.012740156;40.10579553
0;5;-3;0.4;17.20469606;649.9228088;19818.31503;8.519238425;0.041139154;23.51923842
-2;-1;-2;0.15;-6.838320517;-336.6381096;-10673.15676;-4.587997125;0.02619284;-17.58799712
-1;-2;-6;-0.2;53.25633949;-249.2505972;-6970.874888;-2.996571325;-0.02619284;-13.99657132
1;-1;-9;-0.2;-61.73892115;-81.04913323;-618.2741934;-0.26584629;-0.026939655;1.73415371
-2;-1;-10;-0.26;10.96995403;339.2930648;12385.83727;5.324228592;-2.78E-17;-7.675771408
-3;0;-12;-0.35;6.443909592;-688.5961764;-13758.19522;-5.914317084;-0.026939655;-20.91431708
0;0;-14;-0.42;38.6028207;-218.4456685;-15780.59261;-6.783327611;-0.026939655;-6.783327611
-3;0;-16;-0.5;-43.93888644;-21.46696299;16708.26156;7.181925493;-0.026939655;-7.818074507
7;1;-11;1.12;-3.647404012;806.8292104;9805.842079;4.215489106;0.05387931;42.21548911
2;4;-4;0.54;5.425808657;-64.65702058;-9359.31549;-4.023086218;0.038470731;17.97691378
-2;0;-2;0.14;7.572433704;238.5194567;16790.67309;7.217503169;0.016551555;-2.782496831
0;-2;-6;-0.17;-30.65430855;-420.4651146;-22629.46311;-9.727325646;-0.014612803;-15.72732565
0;-2;-7;-0.25;76.5045972;108.1227734;9371.03991;4.028142324;0.013469828;-1.971857676
-4;-1;-10;-0.36;-61.43573889;-42.08486201;7073.560667;3.040428309;-0.026939655;-19.95957169
0;-1;-13;-0.41;-4.929303491;-448.4636373;-18464.31551;-7.937047086;-0.026939655;-10.93704709
-2;0;-15;-0.46;-5.266488979;-307.9578797;-3389.601037;-1.457161519;-0.026939655;-11.45716152
0;2;-14;-0.52;9.92077621;-26.87566909;6377.43631;2.741209181;-0.013469828;8.741209181
6;0;-12;1.03;-2.160775214;315.5025206;-2856.698232;-1.227681512;0.026939655;28.77231849
2;4;-5;1.16;-0.099361575;704.4004451;10750.9971;4.621654115;0.033609367;26.62165412
-1;1;-3;0.05;-8.004162242;-172.9383997;-2274.30719;-0.977657966;0.01985603;-2.977657966
-1;-2;-6;-0.11;66.64444718;-86.10333989;-1572.160076;-0.675812666;-0.013055914;-11.67581267
-2;-5;-11;-0.33;-51.14856114;412.3857867;17228.65049;7.405893324;-2.78E-17;-17.59410668
-2;1;-9;-0.41;18.87394897;-278.8066068;142.7266299;0.06112332;0.013469828;-6.93887668
0;1;-7;-0.45;113.4688327;-444.2352649;-4706.114794;-2.023162143;0.013469828;0.976837857
0;-2;-12;-0.45;-76.85517394;-271.7198863;-12530.83055;-5.386468657;-0.040409483;-11.38646866
-1;-1;-14;-0.47;12.03269053;271.6542121;12506.26236;5.375908254;-0.013469828;-2.624091746
8;2;-9;1.14;-64.43512487;452.4783842;-1327.384652;-0.570266258;0.040409483;45.42973374
1;4;-2;0.99;2.986425044;651.7710192;2781.704819;1.196168465;0.0398432;18.19616847
0;1;-1;0.29;65.43918715;77.30849434;15353.48845;6.599627402;0.027492721;9.599627402
-2;-3;-1;-0.07;-8.958627306;-135.0705597;-12066.5195;-5.186785085;0.013483044;-24.18678509
-2;-3;-7;-0.16;2.018085975;-495.4313596;-2356.05773;-1.013088001;-0.040409483;-20.013088
1;0;-10;-0.2;-81.41725208;-303.8114275;-22425.96087;-9.639860396;-0.040409483;-4.639860396
-1;0;-11;-0.2;9.682608367;123.8043212;11908.64708;5.118913317;-0.013469828;0.118913317
-3;3;-8;-0.33;2.80087089;-109.8016194;-2572.38758;-1.105813839;0;-7.105813839
-1;-1;-11;-0.36;14.0755552;-339.1526463;2909.948498;1.25062254;-0.026939655;-6.74937746
8;0;-8;1.02;-22.70844616;596.513726;-1390.918803;-0.597465002;0.03594814;39.402535
-1;3;-4;0.34;26.37304623;-40.64142161;-1425.232064;-0.612693435;0.01793117;3.387306565
0;1;-1;-0.08;-0.684970131;672.8879483;19977.32919;8.587597873;0.026939655;11.58759787
-2;-4;-5;-0.16;54.70273155;-288.1406308;-5349.019346;-2.299449495;-0.003030077;-24.29944949
0;1;-2;-0.2;15.29140297;108.8216219;12477.19884;5.363352178;0.029969732;8.363352178
-3;-2;-6;-0.23;-6.886839092;-613.0662567;-12929.34909;-5.558016613;-0.026939655;-26.55801661
2;-1;-9;-0.25;-78.02564691;-37.98322762;-12372.06595;-5.318076904;-0.026939655;1.681923096
-2;0;-10;-0.26;16.55199621;55.65634761;6187.881544;2.659874265;-0.013469828;-7.340125735
1;3;-5;-0.3;-11.66367226;147.7704163;3433.63184;1.476027971;0.026939655;15.47602797
4;-1;-8;0.98;-2.949857052;-12.84193408;-3051.15101;-1.311564233;-0.026939655;15.68843577
-1;1;-8;0.41;-9.925354967;220.7994426;-6998.608432;-3.008138947;-0.013469828;-5.008138947
-1;-1;-9;-0.06;67.09848958;99.45364482;12590.45131;5.41197307;0;-2.58802693
-5;0;-10;-0.29;4.753872805;-467.068877;-8325.954426;-3.579184497;-0.013469828;-28.5791845
-1;0;-11;-0.39;-69.29524785;-431.7593435;-9135.562522;-3.927110047;-0.013469828;-8.927110047
0;-2;-14;-0.47;2.012716541;-57.89237081;-974.4485482;-0.418938422;-0.013469828;-6.418938422
-1;2;-13;-0.51;-4.469688532;-405.4874484;-8136.254328;-3.497614224;-0.013469828;-2.497614224
-1;-2;-15;-0.56;4.434820657;-29.46097798;5059.796832;2.174946771;2.78E-17;-8.825053229
-2;0;-17;-0.65;32.50349318;-261.1457345;272.9479377;0.1171072;-0.026939655;-9.8828928
8;1;-13;1.05;-26.6952011;989.6687901;11962.40704;5.142654465;0.040409483;48.14265447
4;6;-4;1.02;-0.467951288;22.47190024;-11018.02322;-4.736029937;0.040409483;33.26397006
-2;-1;-4;0.49;-7.519465603;243.6112532;-348.0093154;-0.149383765;0.010690893;-13.14938377
1;0;-2;0.15;11.26478688;357.5796556;19974.50276;8.586146623;0.016923965;13.58614662
-2;-1;-5;-0.17;-12.05588589;-296.8332129;-10553.52811;-4.53661691;-0.014145031;-17.53661691
-2;-2;-9;-0.25;6.760578867;-86.99690683;2672.630684;1.148771001;-0.026939655;-14.851229
-2;-3;-13;-0.35;-9.641431725;-397.3486887;-10568.3888;-4.542984999;-0.013469828;-23.542985
0;1;-12;-0.45;71.10570863;-80.83913675;6518.585652;2.801916446;-0.012421032;5.801916446
-3;0;-15;-0.51;-2.405843377;-221.5297251;-9638.125694;-4.143051454;-0.02798845;-19.14305145
8;0;-15;1.03;-71.92710286;81.5561982;-1115.603756;-0.479492469;-2.78E-17;39.52050753
0;4;-9;0.55;-5.096483836;322.4479093;-4854.955093;-2.086669125;0.026939655;9.913330875
-2;1;-6;0.16;21.20607064;389.1050277;20204.57153;8.685103206;0.026939655;1.685103206
-2;-2;-8;-0.18;-6.553639227;-257.5859675;-5245.102208;-2.254712001;-0.001317506;-18.254712
-1;-2;-11;-0.37;-5.457932351;-297.372941;-6282.033834;-2.700557022;-0.012152321;-13.70055702
0;-1;-14;-0.45;11.23394035;-125.4712261;444.6466297;0.191079421;-0.026939655;-2.808920579
-2;0;-13;-0.48;70.26494079;316.8251361;16906.05046;7.26712946;0.013469828;-2.73287054
-3;0;-14;-0.62;-15.76605907;-602.6605732;-18566.15361;-7.980878596;-0.013469828;-22.9808786
0;-1;-16;-0.66;13.28105684;-192.715222;5201.62266;2.235732115;-0.013469828;-0.764267885
8;1;-12;0.97;-68.67868075;644.6447554;3737.737345;1.607057093;0.040409483;44.60705709
3;4;-7;1.06;-13.73984775;35.69057325;-15581.69956;-6.69762219;0.013469828;20.30237781
2;-1;-5;0.59;12.63516567;760.3000662;22492.23071;9.668584513;0.040409483;16.66858451
-1;0;-5;0.21;-6.41926974;3.947638851;-705.233594;-0.303137077;0;-5.303137077
-1;-1;-7;-0.02;-7.091323535;-280.3117116;-11023.20265;-4.738380991;-0.013469828;-12.73838099
-2;0;-8;-0.22;64.16078418;-111.796115;4942.186214;2.124305346;-0.013469828;-7.875694654
-3;-3;-12;-0.36;13.55268927;-83.83646079;3777.242304;1.623459264;-0.013713201;-22.37654074
-3;1;-12;-0.46;3.344685633;-330.3143465;-1662.330907;-0.714721841;-0.013226454;-12.71472184
0;0;-14;-0.53;-74.57139204;-538.6411068;-13843.23575;-5.950754446;-0.026939655;-5.950754446
7;0;-12;0.86;-5.004185283;532.0961803;2773.120812;1.192322728;0.026939655;36.19232273
0;4;-8;0.64;-2.969983101;328.3711808;1275.782447;0.548628671;-0.007458969;12.54862867
0;0;-6;0.24;8.577378118;568.8973205;14833.12153;6.376311089;0.029951461;6.376311089
-2;0;-5;-0.17;8.013073591;-274.2762978;2088.803778;0.897687164;0.017916991;-9.102312836
-1;-1;-8;-0.33;-11.10068964;-332.8586863;-15576.72908;-6.695802038;-0.026939655;-14.69580204
-2;-3;-12;-0.39;4.56452953;-350.3053776;2004.880974;0.861527384;-0.013469828;-18.13847262
-1;2;-12;-0.42;-0.485072641;-163.1233503;-858.478622;-0.369072083;-0.026939655;0.630927917
-1;-2;-15;-0.49;-1.076050454;-161.9051016;-2507.314437;-1.077863592;-0.013469828;-12.07786359
0;2;-14;-0.53;-5.478291487;-138.4512112;-8752.102945;-3.762115833;-0.013469828;2.237884167
5;-2;-14;0.98;7.017741238;853.6451398;18221.94292;7.833084654;0.026939655;26.83308465
3;4;-8;0.85;-3.759826181;287.4154972;3116.563632;1.339906717;0.026939655;28.33990672
-2;0;-7;0.09;-2.370517663;-223.6324169;-9299.37882;-3.997447674;0.013469828;-13.99744767
-2;-2;-8;-0.13;74.61427209;-46.05826192;7812.110465;3.357937019;0.006388355;-12.64206298
0;-1;-10;-0.26;-2.80111554;-178.932954;-4481.792045;-1.92657826;-0.006388355;-4.92657826
-3;1;-10;-0.4;-69.37977685;-220.0971658;-5027.481263;-2.161157981;-0.013469828;-14.16115798
1;-1;-10;-0.45;69.09242551;-106.4913539;-161.2285891;-0.069403909;0.013469828;1.930596091
-2;-1;-13;-0.5;-0.144948398;-56.96834759;3307.525676;1.421689237;-0.026939655;-11.57831076
-3;-1;-17;-0.59;-56.26949709;-278.2115713;-4532.397608;-1.948431163;-0.040409483;-19.94843116
9;1;-14;1.17;-2.425359519;678.4399735;6676.187292;2.870135204;0.025514807;50.8701352
4;4;-8;0.96;-8.882116474;363.1798065;2627.067687;1.129529447;0.018253814;33.12952945
-1;-1;-8;0.42;-13.67611099;-187.9133812;-19957.87358;-8.578876267;0.018872347;-16.57887627
-4;1;-7;-0.01;18.25528447;150.9940716;19356.2727;8.320268468;0.004708171;-8.679731532
-1;0;-6;-0.2;4.80554006;-384.1802692;-10091.98466;-4.338261755;0.013469828;-9.338261755
0;0;-4;-0.3;9.272745594;294.3352326;20748.42076;8.91878519;0.026939655;8.91878519
1;-4;-10;-0.3;-25.62246417;-396.6679124;-23406.65236;-10.06149373;-0.028154558;-17.06149373
0;1;-11;-0.3;1.004326384;-179.621258;-7164.081328;-3.079479927;-0.025724752;-0.079479927
-4;0;-14;-0.38;14.72010752;80.39320695;20134.08558;8.654521741;-0.040409483;-11.34547826
5;-1;-12;1.05;-5.850595838;786.5791435;-67.0325981;-0.02827338;0.040409483;21.97172662
1;5;-5;0.4;16.07752394;-158.4521822;6257.899345;2.689774659;0.026939655;22.68977466
-2;0;-4;-0.09;-9.800679113;-80.74805342;-11217.52;-4.821772002;0.013469828;-14.821772
1;-4;-8;-0.21;0.704678234;-25.69202084;8962.642966;3.852491394;2.78E-17;-3.147508606
-2;0;-9;-0.3;3.671158733;-181.3321078;-4315.791061;-1.855228012;-0.013469828;-11.85522801
-1;0;-10;-0.33;-12.69328761;-213.360406;-7455.278514;-3.20483032;-0.013469828;-8.20483032
0;-1;-12;-0.36;1.2381866;-165.2871874;-2169.643469;-0.93266228;-0.025622525;-3.93266228
-2;1;-12;-0.42;-6.825015454;14.39194324;-509.7192749;-0.219095239;-0.001317131;-7.219095239
0;0;-12;-0.47;13.95481732;34.92924327;9509.729271;4.08773313;-2.78E-17;4.08773313
7;0;-9;1.24;1.539882179;761.1582455;8702.025752;3.741008311;0.040409483;38.74100831
1;4;-2;0.98;0.781730088;335.7099192;3565.309583;1.532756333;0.040409483;18.53275633
-2;-1;-3;0.02;-7.311392132;-251.7528189;-2527.196384;-1.086446866;0;-14.08644687
-1;-3;-9;-0.18;-6.373284343;-706.4069239;-18504.99974;-7.954748101;-0.040409483;-21.9547481
-3;-2;-13;-0.29;-3.537376046;12.69053774;-3804.625064;-1.635433092;-0.026939655;-22.63543309
-1;1;-13;-0.38;7.341133617;-258.1616927;2351.45753;1.010649275;-0.013469828;-0.989350725
-1;2;-12;-0.44;2.553599669;-201.4700952;1358.677454;0.58387788;-0.013469828;1.58387788
0;-1;-14;-0.49;-15.90079962;-374.1234442;-14093.58784;-6.058246431;-0.013469828;-9.058246431
-2;1;-14;-0.57;3.90142084;57.7132279;45.66556556;0.019650846;-0.013469828;-6.980349154
8;-1;-13;1.1;11.51533406;567.2298863;11111.54764;4.776582855;0.026939655;41.77658286
0;4;-7;0.98;-4.238349866;509.097343;4466.634649;1.92025512;0.026939655;13.92025512
-1;1;-3;0.15;71.01119673;309.2790703;17627.72167;7.577382697;0.040409483;5.577382697
0;-3;-6;0;-64.24307533;-269.3100183;-5065.292985;-2.177427434;0;-11.17742743
-2;-3;-11;-0.28;-5.16954452;-168.7493527;-7978.70773;-3.429690296;-0.026939655;-22.4296903
-1;-1;-13;-0.39;-6.559100812;-173.4435767;-5054.663083;-2.172820266;-0.013469828;-10.17282027
-2;0;-14;-0.47;70.85856642;-11.15032551;6603.775037;2.838560572;-0.013469828;-7.161439428
-1;2;-13;-0.53;-74.68864675;-721.9927764;-21797.73245;-9.370102134;-0.013469828;-8.370102134
-2;0;-15;-0.57;6.521813942;-122.4579354;5856.615115;2.517358926;-0.026939655;-7.482641074
9;-1;-14;1.13;-3.011094014;949.6891644;11400.96298;4.901192703;0.026939655;46.9011927
1;5;-7;0.82;-1.691463144;126.0983166;-10865.72221;-4.670412897;0.026939655;15.3295871
-1;1;-2;0.36;84.26954327;674.3219492;35897.75321;15.43082967;0.05387931;13.43082967
-2;-2;-3;-0.16;3.01378786;-531.9079287;-10241.02084;-4.402378584;0.008388563;-20.40237858
0;-3;-7;-0.3;-7.760450125;-54.12474336;-5626.804556;-2.418705117;-0.008388563;-11.41870512
-1;-1;-9;-0.3;-74.04995096;-412.140012;-12564.72675;-5.40109451;-0.013469828;-13.40109451
-1;0;-10;-0.31;66.99915186;199.1212269;7553.381991;3.246878498;-0.013469828;-1.753121502
-1;0;-12;-0.38;5.15981905;-234.7199385;221.2499153;0.094955237;-0.026939655;-4.905044763
-2;-2;-17;-0.49;-71.54287145;-206.2114528;-9574.522372;-4.115705216;-0.040409483;-20.11570522
7;2;-12;1.21;15.49668837;759.105753;14961.02636;6.431429835;0.040409483;47.43142984
1;4;-5;0.75;-12.62825629;220.051444;1074.865665;0.462164169;0.040409483;17.46216417
-1;1;-4;0.07;2.538016927;-317.3782361;-7621.167841;-3.276122146;-2.78E-17;-5.276122146
0;-1;-5;-0.13;-5.679118149;199.7346027;2388.637236;1.026921318;2.78E-17;-1.973078682
-3;-3;-9;-0.23;74.90831046;-84.69072626;8422.361651;3.620175358;-0.013469828;-20.37982464
0;1;-8;-0.32;-13.70249915;-53.40087986;-10937.31876;-4.701313909;0;-1.701313909
-2;-2;-13;-0.4;-43.43457188;-368.7598644;6395.055802;2.74859118;-0.040409483;-13.25140882
-2;-1;-13;-0.51;58.53483845;141.5277739;2785.619807;1.197478519;0.013469828;-11.80252148
-2;0;-15;-0.6;-70.49212926;-792.2729784;-15253.16199;-6.55700792;-0.026939655;-16.55700792
9;2;-10;1.11;-7.385691467;565.5469738;2133.280694;0.917304114;0.040409483;51.91730411
2;3;-6;0.73;11.98877148;755.3012144;14499.19494;6.232916528;0.005164425;25.23291653
-2;-1;-7;0.27;-8.313130309;-152.2440734;-10886.09525;-4.679452273;0.008305403;-17.67945227
0;2;-2;0.04;15.44440391;257.1181984;12158.51092;5.226535583;0.040409483;11.22653558
-2;-3;-5;-0.28;57.13902163;-140.7288732;4275.115328;1.837505522;0;-17.16249448
-1;-3;-9;-0.35;7.390282466;-30.30970903;553.2553903;0.23774114;-0.013469828;-13.76225886
-1;0;-9;-0.39;-2.945639009;-332.0918858;-2938.406408;-1.263231047;0;-6.263231047
0;1;-9;-0.4;-73.22971175;-473.6955921;-15932.24859;-6.848674017;-0.013469828;-3.848674017
0;-1;-11;-0.4;10.84557547;192.8793054;10785.97498;4.636377516;-0.013469828;1.636377516
6;2;-6;1.21;8.243735866;700.4764732;721.8694185;0.310791986;0.040409483;36.31079199
1;3;-3;0.63;-32.64559347;-18.65445148;-6186.312786;-2.659184906;0;11.34081509
-1;-3;-6;0.16;9.353014882;225.768985;3342.206865;1.436808605;-1.39E-17;-12.5631914
-1;1;-3;-0.13;69.73084413;2.773229072;7638.690581;3.283470801;0.026939655;1.283470801
-2;-2;-6;-0.24;3.087283759;-91.43274541;6471.43838;2.781593717;-0.013469828;-13.21840628
-2;-2;-10;-0.28;-54.68881862;-460.2806312;-11449.24753;-4.92169665;-0.026939655;-20.92169665
1;1;-10;-0.3;55.10840677;-124.198605;-1561.986405;-0.671506458;-0.013469828;7.328493542
-2;-1;-13;-0.36;-6.946605416;-72.66035344;-6625.035317;-2.84779256;-0.026939655;-15.84779256
-1;2;-11;-0.44;-0.968957362;-77.56706858;1971.206202;0.847274564;0;1.847274564
6;2;-9;1.1;-7.143560075;61.75701823;-4599.829623;-1.977159921;0;34.02284008
2;3;-3;0.76;-1.464919467;507.4120005;-2462.389377;-1.058123135;0.032185645;17.94187686
-1;0;0;0;16.33766954;662.4920435;29168.51363;12.53838769;0.047161465;7.53838769
-3;-1;-2;-0.15;5.389362274;-217.195282;3037.104042;1.305325448;-0.011997972;-16.69467455
-2;-3;-7;-0.22;-17.43747512;-731.6451955;-25068.39679;-10.77596848;-0.026939655;-29.77596848
2;-2;-9;-0.25;73.76834196;80.41674947;7936.376781;3.411404323;2.78E-17;7.411404323
-4;-1;-14;-0.32;-65.3806176;-431.8112875;-8472.245212;-3.641991599;-0.05387931;-26.6419916
-2;0;-16;-0.49;-11.07172295;-299.1386982;-10413.23464;-4.476254456;-0.026939655;-14.47625446
-2;1;-17;-0.57;7.040400126;-225.7256794;2622.744357;1.127212918;-0.026939655;-5.872787082
7;2;-13;0.62;-59.56589274;304.3718325;-1836.618932;-0.789269622;0.026687005;40.21073038
3;4;-7;0.54;0.147798383;409.4309339;5235.073488;2.250461633;0.027192306;29.25046163
1;0;-5;0.24;21.80967031;238.2596789;4109.485516;1.766628449;0.026939655;6.766628449
-1;0;-3;0.14;-25.20920025;488.6297805;8432.664964;3.62510854;0.026939655;-1.37489146
-1;-2;-3;-0.01;77.8066949;-113.7211653;10478.40282;4.503990657;0.026939655;-6.496009343
-1;-1;-4;-0.22;-71.73654134;-298.5681784;-8766.024956;-3.768218083;0;-11.76821808
-1;-2;-8;-0.25;8.297521686;-301.3948799;-6008.69387;-2.583007828;-0.026939655;-13.58300783
-1;0;-9;-0.26;-17.30281153;-79.94235462;-8508.25562;-3.65722016;-0.013469828;-8.65722016
-1;0;-9;-0.34;86.54010808;299.4713328;15535.97475;6.678211867;0;1.678211867
5;1;-7;1.12;-13.89622473;181.0422626;-5599.90562;-2.406986316;0.013232633;25.59301368
1;3;-2;0.27;-57.33711919;-32.39017677;-3616.892129;-1.554699013;0.027176849;12.44530099
1;-1;-1;0.09;59.41197254;483.8978206;12063.47862;5.1857229;0.05387931;7.1857229
-1;-2;-2;-0.05;-39.28728514;-66.6494858;5600.587469;2.407330175;-0.013697691;-8.592669825
-1;-1;-6;-0.08;-17.93780026;-147.9907946;-6978.938848;-2.999998082;-0.040181619;-10.99999808
0;-1;-6;-0.12;-0.67956177;129.7578686;-1410.495869;-0.60623955;0.013469828;-3.60623955
-1;3;-2;-0.15;72.96474298;-38.41422797;12845.77884;5.521728339;0.013469828;9.521728339
1;0;-2;-0.15;-15.19804452;-221.5001906;-16206.64997;-6.966464551;0;-1.966464551
0;-4;-7;-0.15;-45.19643766;225.5244482;13587.75571;5.840761083;-0.013469828;-6.159238917
0;2;-4;0.75;47.89478591;190.4508106;316.6175852;0.136227472;0.013469828;6.136227472
0;2;-3;-0.11;-5.366774114;-166.6319839;-5881.191299;-2.528092276;-0.013469828;3.471907724
-1;-3;-9;-0.19;-8.428139021;-422.0471036;-11056.31259;-4.752780076;-0.040409483;-18.75278008
-2;-1;-10;-0.25;69.9129758;138.8124158;7705.58707;3.312278336;-0.001807781;-9.687721664
-4;1;-13;-0.39;-64.70147916;-669.0014051;-9181.642243;-3.947124455;-0.052071529;-20.94712446
-1;-1;-16;-0.5;-61.96777784;-569.9980915;-18116.62397;-7.787697961;-0.032089113;-15.78769796
-1;1;-16;-0.55;2.866874829;341.0603464;15165.05399;6.518847398;-0.00832037;4.518847398
-2;0;-15;-0.7;-1.869853232;-407.7583896;-8290.399637;-3.563875233;0.013469828;-13.56387523
-1;0;-19;-0.7;-0.742223166;-709.0329957;-12405.54261;-5.332900574;-0.05387931;-10.33290057
8;1;-16;1.12;-3.298606339;959.5285908;9246.143796;3.975024761;0.026939655;46.97502476
4;4;-10;0.88;-7.652053177;314.9267262;-3059.972131;-1.315113074;0.026939655;30.68488693
-2;2;-5;0.7;5.820974096;505.1407752;13996.65077;6.016739978;0.035940798;2.016739978
-2;-1;-6;0.08;9.054773976;-191.0617588;3064.353915;1.317048121;0.004468685;-11.68295188
0;-2;-5;-0.3;-1.234139323;92.03879567;1366.911963;0.587585274;0.038060852;-5.412414726
-2;-2;-7;-0.36;72.74747814;-235.5939583;3671.069083;1.577880162;-0.000328514;-14.42211984
1;-2;-11;-0.4;-69.90164976;-91.82015768;-2791.941703;-1.200178909;-0.024262511;-2.200178909
-1;-1;-14;-0.44;-12.43621531;-307.0560934;-14438.91333;-6.206656166;-0.026939655;-14.20665617
0;1;-14;-0.45;24.86828572;14.63991581;5483.004101;2.356819923;-0.013469828;5.356819923
7;2;-10;1.27;-16.43458353;712.0149506;10285.65878;4.421697814;0.022803211;45.42169781
-2;4;-4;0.86;0.395939715;80.99243295;-3148.643677;-1.353381762;0.030381293;0.646618238
0;-1;-2;0.12;74.51799288;248.3587126;12706.66675;5.462039769;0.037085895;2.462039769
0;-2;-5;-0.2;-82.52977764;-417.9117677;-15942.73392;-6.853098695;-0.011631287;-12.85309869
0;-1;-6;-0.2;7.92465937;148.9229969;7550.856768;3.245771689;-0.008342125;0.245771689
-1;1;-5;-0.23;3.800048657;46.86079284;1960.789423;0.842844638;0.010521978;-1.157155362
-2;-2;-9;-0.26;58.13129173;-172.3347199;-1826.128422;-0.785068206;-0.026939655;-16.78506821
1;0;-10;-0.3;-7.566542323;-415.3499945;-12721.1433;-5.468384652;-0.013469828;-0.468384652
-2;0;-12;-0.31;-50.75086031;75.11328639;5501.555495;2.36487282;-0.026939655;-7.63512718
8;1;-8;1.44;-8.995255381;417.0033474;4900.887547;2.106877966;0.03855507;45.10687797
-2;4;-2;0.34;4.340094605;413.5730825;-3214.362021;-1.381331461;0.026772398;0.618668539
-2;-1;-2;-0.08;63.24162812;-55.74711498;11572.61169;4.974345732;0.015491497;-8.025654268
0;-3;-7;-0.19;-74.42881061;-353.316526;-14773.87964;-6.350710781;-0.026939655;-15.35071078
-1;-1;-10;-0.25;1.467134571;-75.72737181;3310.259673;1.422795178;-0.026939655;-6.577204822
-1;1;-8;-0.29;66.18985314;-114.0080422;-4101.468868;-1.762965123;0.013469828;-3.762965123
-2;-1;-10;-0.39;2.852551261;-256.9926874;1407.330479;0.604713614;-0.013469828;-12.39528639
-2;0;-11;-0.45;9.620181724;-113.5633197;2720.741572;1.169381123;-0.013469828;-8.830618877
0;-2;-14;-0.48;-9.63866025;-111.207026;-3708.415533;-1.594067533;-0.013469828;-7.594067533
6;2;-11;1.13;-59.58648724;329.2494475;3221.202754;1.384792096;0.013469828;37.3847921
0;4;-7;0.7;-16.36810466;37.90623898;-17171.9332;-7.381166313;0;4.618833687
1;2;-3;0.06;10.48040483;494.4940215;24555.91763;10.55552994;0.026939655;21.55552994
-4;-4;-8;-0.25;8.015331158;-309.1057537;-6060.374346;-2.605225949;-0.013469828;-34.60522595
0;0;-8;-0.34;2.131390348;148.2684193;5765.781732;2.478420498;0;2.478420498
-1;-1;-10;-0.37;56.06122068;-475.2854999;-6409.193055;-2.7552268;-0.013469828;-10.7552268
-3;-1;-13;-0.46;-51.48496167;-214.5045982;424.9601064;0.182523682;-0.026939655;-17.81747632
-2;-1;-17;-0.57;-17.90642507;-386.2579376;-16724.72291;-7.189273905;-0.040409483;-20.18927391
0;0;-17;-0.61;4.780980455;3.232420034;3493.922404;1.501823392;-2.78E-17;1.501823392
7;2;-12;1.04;14.83040951;648.5158124;13120.11737;5.640039359;0.040409483;46.64003936
2;5;-5;0.86;-6.398270491;231.3421793;-7638.591442;-3.283277999;0.026939655;21.716722
0;-1;-5;0.3;-14.77327446;-51.43454615;-2293.362444;-0.985802738;0.013469828;-3.985802738
